-5.0,1.0,-0.1972846,51.4929982,United Kingdom
1.0,1.0,-0.210797,51.4945,United Kingdom
1.0,1.0,-0.01967267,51.50365645,United Kingdom
3.0,3.0,36.91913,-1.23343,Kenya
2.0,1.0,-4.24573566,55.85919852,United Kingdom
1.0,1.0,-2.58069253,56.55776515,United Kingdom
2.0,1.0,-4.24593037,55.85926992,United Kingdom
-3.0,1.0,-2.78547347,54.00485148,United Kingdom
-4.0,-4.0,-77.04102625,38.92067474,United States
1.0,1.0,-2.32654008,53.59257507,United Kingdom
2.0,2.0,12.49731,41.9065,Italy
-5.0,-5.0,-77.0361,-12.085,Peru
-6.0,-6.0,-90.44736299,14.54499558,Guatemala
1.0,1.0,-1.67552222,54.95154652,United Kingdom
2.0,1.0,-4.2457576,55.85927867,United Kingdom
1.0,1.0,-6.1316984,53.3963398,Ireland
8.0,8.0,114.4017,3.9451,Malaysia
1.0,2.0,14.1676345,40.8564935,Italy
0.0,1.0,-9.22228554,38.62324452,Portugal
1.0,1.0,-0.10489362,51.58505783,United Kingdom
-5.0,1.0,-0.1972967,51.4929986,United Kingdom
3.0,1.0,-0.1313,50.8429,United Kingdom
-5.0,1.0,-0.1972869,51.493017,United Kingdom
-3.0,-4.0,-70.6483,-33.4569,Chile
-5.0,1.0,-0.1972811,51.4929961,United Kingdom
-5.0,1.0,-0.1972869,51.493017,United Kingdom
1.0,1.0,-0.12731805,51.50711486,United Kingdom
1.0,1.0,0.00421517,51.50199494,United Kingdom
10.0,10.0,153.028,-27.4676,Australia
12.0,12.0,174.766,-36.8474,New Zealand
-8.0,8.0,123.91382462,10.31352556,Philippines
12.0,12.0,174.766,-36.8474,New Zealand
-7.0,1.0,-0.0719373,51.5115773,United Kingdom
2.0,1.0,-0.1313,50.8429,United Kingdom
1.0,1.0,-1.3976794,50.9232888,United Kingdom
1.0,1.0,-1.3976807,50.923288,United Kingdom
2.0,1.0,-0.19743894,51.51007432,United Kingdom
2.0,1.0,-0.12731805,51.50711486,United Kingdom
1.0,1.0,-4.259,55.858,United Kingdom
3.0,2.0,2.327728,48.877614,France
1.0,1.0,-9.298905,38.74811091,Portugal
-7.0,1.0,-4.2073574,58.519317,United Kingdom
1.0,2.0,14.167652,40.8565074,Italy
1.0,2.0,14.1674715,40.8566343,Italy
-3.0,1.0,-0.12731805,51.50711486,United Kingdom
-3.0,1.0,-0.12731805,51.50711486,United Kingdom
2.0,1.0,-0.12731805,51.50711486,United Kingdom
1.0,1.0,0.10009827,51.36863753,United Kingdom
1.0,1.0,-3.0,53.4167,United Kingdom
1.0,1.0,-0.08158009,51.51802183,United Kingdom
1.0,1.0,-0.12805556,51.50805556,United Kingdom
